CENTRAL TELEFÔNICA,Educação,Material e uniforme escolar,Uniforme escolar -  Reclamar de erro no tamanho do uniforme recebido,56
CENTRAL TELEFÔNICA,Educação,Má conduta de funcionários,Denúncia de má conduta de profissionais da educação,210
CENTRAL TELEFÔNICA,Educação,Má conduta de funcionários,Denúncia de má conduta de profissionais nos CEUs ou escolas,7
CENTRAL TELEFÔNICA,Educação,Má conduta de funcionários,Reclamação de mau atendimento na escola ou na secretaria,12
CENTRAL TELEFÔNICA,Educação,Transporte escolar,Reclamação de conduta inadequada do motorista,1
CENTRAL TELEFÔNICA,Educação,Transporte escolar,Reclamação do veículo escolar,1
CENTRAL TELEFÔNICA,Educação,Transporte escolar,Reclamações do transporte escolar,23
CENTRAL TELEFÔNICA,Educação,Unidades escolares,Denunciar irregularidades em creches conveniadas,102
CENTRAL TELEFÔNICA,Educação,Unidades escolares,Denunciar má conduta de profissionais da educação,49
CENTRAL TELEFÔNICA,Finanças,CADIN - Cadastro Informativo Municipal,CADIN - Fale com a Fazenda,1
CENTRAL TELEFÔNICA,Finanças,Certidões,Emissão de Certidões - Fale com a Fazenda,6
CENTRAL TELEFÔNICA,Finanças,Nota do Milhão,Nota do Milhão - Fale com a Fazenda,1
CENTRAL TELEFÔNICA,Finanças,Senha Web,Senha Web - Fale com a Fazenda,38
CENTRAL TELEFÔNICA,Lixo e limpeza,Aterro sanitário,Denúncia de descarte irregular de lixo no aterro sanitário,18
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta de lixo domiciliar,Denúncia de colocação de lixo domiciliar fora do horário de coleta,2576
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta de lixo domiciliar,Denúncia de pessoa ateando fogo no lixo,307
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta de lixo domiciliar,Instalação de contêiner para coleta de lixo domiciliar,1274
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta de lixo domiciliar,Reclamações sobre coleta de lixo domiciliar,15293
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta de lixo domiciliar,Remoção de contêiner para coleta de lixo domiciliar,707
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta de resíduos de serviços de saúde,Denúncia de estabelecimento gerador de resíduos de saúde não cadastrado,24
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta de resíduos de serviços de saúde,Manutenção de caminhão de lixo,22
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta de resíduos de serviços de saúde,Manutenção de contêiner de resíduos do serviço de saúde,15
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta de resíduos de serviços de saúde,Reclamações sobre coleta de resíduos de serviços de saúde,1170
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta de resíduos de serviços de saúde,Selo de identificação de estabelecimento gerador de resíduos de saúde  1ª e 2ª via,397
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta seletiva,Ausência de coleta do contêiner para coleta seletiva,257
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta seletiva,Denúncia de colocação de lixo reciclável fora do horário de coleta,92
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta seletiva,Implantação de coleta porta-porta,634
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta seletiva,Instalação de contêiner para coleta seletiva,930
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta seletiva,Manutenção do contêiner de coleta seletiva,208
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta seletiva,Reclamações sobre coleta seletiva,2519
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta seletiva,Remoção do contêiner de coleta seletiva,179
CENTRAL TELEFÔNICA,Lixo e limpeza,Coleta seletiva,Roubo do contêiner de coleta seletiva,7
CENTRAL TELEFÔNICA,Lixo e limpeza,Conduta de funcionários,Conduta de funcionários - Elogio,122
CENTRAL TELEFÔNICA,Lixo e limpeza,Conduta de funcionários,Denúncia de má conduta dos funcionários (motoristas /coletores),2055
CENTRAL TELEFÔNICA,Lixo e limpeza,Conduta de funcionários,Denúncia de má conduta dos funcionários de limpeza,1166
CENTRAL TELEFÔNICA,Lixo e limpeza,Ecoponto,Reclamações sobre Ecoponto,160
CENTRAL TELEFÔNICA,Lixo e limpeza,Ecoponto,Reclamações sobre ecoponto,600
CENTRAL TELEFÔNICA,Lixo e limpeza,Entulho e caçambas de entulho,Denúncia de caçamba de entulho,102
CENTRAL TELEFÔNICA,Lixo e limpeza,Feira Livre,Fiscalização de feira livre,1025
CENTRAL TELEFÔNICA,Lixo e limpeza,Feira Livre,Reclamação de falta de limpeza de ruas após a feira,1258
CENTRAL TELEFÔNICA,Lixo e limpeza,Ferro velho,Denúncia de ferro velho irregular,264
CENTRAL TELEFÔNICA,Lixo e limpeza,"Grande gerador de resíduos (serviço, comércio, indústria)",Denúncia de grande gerador de resíduos colocando lixo na coleta normal,285
CENTRAL TELEFÔNICA,Lixo e limpeza,Lixeiras Públicas,Conserto de lixeira,839
CENTRAL TELEFÔNICA,Lixo e limpeza,Lixeiras Públicas,Instalação e remoção de lixeira,5910
CENTRAL TELEFÔNICA,Lixo e limpeza,Lixeiras Públicas,Limpar lixeiras públicas,1641
CENTRAL TELEFÔNICA,Lixo e limpeza,Lixão clandestino,Denúncia de lixão clandestino,157
CENTRAL TELEFÔNICA,Lixo e limpeza,"Ponto viciado, entulho e caçamba de entulho",Denúncia de caçamba de entulho de obra/construção,1750
CENTRAL TELEFÔNICA,Lixo e limpeza,"Ponto viciado, entulho e caçamba de entulho",Fiscalização de descarte irregular de entulho e outros resíduos em área pública,12651
CENTRAL TELEFÔNICA,Lixo e limpeza,"Ponto viciado, entulho e caçamba de entulho",Remoção de entulho em via pública,51696
CENTRAL TELEFÔNICA,Lixo e limpeza,Publicidade e poluição visual,Denunciar panfletagem irregular,19
CENTRAL TELEFÔNICA,Lixo e limpeza,Publicidade e poluição visual,Denúncia de panfletagem irregular,65
CENTRAL TELEFÔNICA,Lixo e limpeza,Publicidade e poluição visual,Fiscalização de publicidade irregular,278
CENTRAL TELEFÔNICA,Lixo e limpeza,Publicidade e poluição visual,Remoção de propaganda irregular,334
CENTRAL TELEFÔNICA,Lixo e limpeza,Reciclagem,Denúncia de reciclagem irregular,165
CENTRAL TELEFÔNICA,Lixo e limpeza,Remoção de grandes objetos,Cata Bagulho - Reclamação de não retirada de material,6167
CENTRAL TELEFÔNICA,Lixo e limpeza,Remoção de grandes objetos,Reclamação de não retirada de material,1
CENTRAL TELEFÔNICA,Lixo e limpeza,Remoção de grandes objetos,Remoção de grandes objetos em vias públicas,64606
CENTRAL TELEFÔNICA,Lixo e limpeza,Varrição e limpeza urbana,Denúncia de calçada particular suja/sem limpeza adequada,155
CENTRAL TELEFÔNICA,Lixo e limpeza,Varrição e limpeza urbana,Denúncia de falta de limpeza em imóveis particulares,612
CENTRAL TELEFÔNICA,Lixo e limpeza,Varrição e limpeza urbana,Denúncia de lavagem de calçada fora de horário,5
CENTRAL TELEFÔNICA,Lixo e limpeza,Varrição e limpeza urbana,Lavagem especial de locais públicos,2126
CENTRAL TELEFÔNICA,Lixo e limpeza,Varrição e limpeza urbana,Limpeza da via pública após enchentes ou eventos,2925
CENTRAL TELEFÔNICA,Lixo e limpeza,Varrição e limpeza urbana,Limpeza e conservação de monumentos públicos,70
CENTRAL TELEFÔNICA,Lixo e limpeza,Varrição e limpeza urbana,Reclamação de falta de lavagem de calçadões,152
CENTRAL TELEFÔNICA,Lixo e limpeza,Varrição e limpeza urbana,Reclamação de falta de varrição,20118
CENTRAL TELEFÔNICA,Lixo e limpeza,Varrição e limpeza urbana,Reclamação de não remoção dos sacos de varrição,3505
CENTRAL TELEFÔNICA,Meio Ambiente,Ocupação Irregular,Denúncia de ocupação irregular de área verde localizada em área privada dentro do município,132
CENTRAL TELEFÔNICA,Meio Ambiente,Parques,Denúncia sobre o mau uso do parque por usuários,28
CENTRAL TELEFÔNICA,Meio Ambiente,Parques,Manutenção e limpeza de parques públicos municipais,486
CENTRAL TELEFÔNICA,Meio Ambiente,Parques,Poda ou remoção de árvores ou vegetação em parques,481
CENTRAL TELEFÔNICA,Meio Ambiente,Parques,Reclamação de má-conduta de funcionários de parques,42
CENTRAL TELEFÔNICA,Meio Ambiente,Poluição do Ar,Denúncia de cheiro forte causando incômodo,622
CENTRAL TELEFÔNICA,Meio Ambiente,Poluição do Ar,Denúncia de fumaça/ fuligem /material particulado,612
CENTRAL TELEFÔNICA,Meio Ambiente,Rios e Córregos,Denúncia de despejo irregular de esgoto ou outros poluentes de águas dentro dos limites do município,85
CENTRAL TELEFÔNICA,Meio Ambiente,Rios e Córregos,Denúncia de represamento ou aterramento de rio ou córrego,7
CENTRAL TELEFÔNICA,Meio Ambiente,Rios e Córregos,Limpeza de córrego,649
CENTRAL TELEFÔNICA,Meio Ambiente,Rios e Córregos,Sugerir obras de drenagem em córregos,36
CENTRAL TELEFÔNICA,Meio Ambiente,Sacolinhas Plásticas,Denúncia de distribuição de sacolas plásticas irregulares,36
CENTRAL TELEFÔNICA,Meio Ambiente,Água Subterrânea/Curso d'Água,Denúncia de retirada e uso de água subterrânea sem autorização,12
CENTRAL TELEFÔNICA,Meio Ambiente,Áreas Contaminadas,Pedido de esclarecimento sobre áreas contaminadas no município de São Paulo,1
CENTRAL TELEFÔNICA,"Obras, imóveis e habitação","Elevador, escada rolante, esteira rolante, plataforma de elevação","Denúncia de condições inadequadas de equipamentos de transportes (elevadores, escadas rolantes, plataforma de elevação vertical)",95
CENTRAL TELEFÔNICA,"Obras, imóveis e habitação",Fiscalização de obras,Denunciar material de construção depositado em vias públicas,49
CENTRAL TELEFÔNICA,"Obras, imóveis e habitação",Fiscalização de obras,Denúncia de estande de venda irregular,16
CENTRAL TELEFÔNICA,"Obras, imóveis e habitação",Fiscalização de obras,"Denúncia de janela ou abertura a menos de 1,50m do vizinho",405
CENTRAL TELEFÔNICA,"Obras, imóveis e habitação",Fiscalização de obras,Denúncia de material de construção depositado por mais de 2 dias em vias públicas,143
CENTRAL TELEFÔNICA,"Obras, imóveis e habitação",Fiscalização de obras,Denúncia de preparo de concreto na calçada ou rua,78
CENTRAL TELEFÔNICA,"Obras, imóveis e habitação",Fiscalização de obras,Fiscalização de obra e reforma em imóvel particular,16359
CENTRAL TELEFÔNICA,"Obras, imóveis e habitação",Fiscalização de obras,Fiscalização de obras na via,2058
CENTRAL TELEFÔNICA,"Obras, imóveis e habitação","Locais com lotação superior a 250 pessoas (cinemas, teatros, casas de shows)",Denúncia de irregularidade em locais com lotação superior a 250 pessoas,31
CENTRAL TELEFÔNICA,"Obras, imóveis e habitação",Segurança de edificação,Denúncia de edificação não adaptada às normas de segurança,281
CENTRAL TELEFÔNICA,Ouvidoria Geral do Município,Ouvidoria Geral do Município,Denúncia,1241
CENTRAL TELEFÔNICA,Ouvidoria Geral do Município,Ouvidoria Geral do Município,Documentos (uso exclusivo de servidores da OGM),2539
CENTRAL TELEFÔNICA,Ouvidoria Geral do Município,Ouvidoria Geral do Município,Reclamação,46432
CENTRAL TELEFÔNICA,Ouvidoria Geral do Município,Ouvidoria Geral do Município,Solicitação,6681
CENTRAL TELEFÔNICA,Rua e bairro,Ambulantes,Fiscalização de ambulantes,4890
CENTRAL TELEFÔNICA,Rua e bairro,"Calçadas, guias e postes","Denúncia de calçada particular irregular, danificada ou inexistente",3684
CENTRAL TELEFÔNICA,Rua e bairro,"Calçadas, guias e postes","Denúncia de reparo mal executado de calçada por companhias de luz, água, telefone, internet",505
CENTRAL TELEFÔNICA,Rua e bairro,"Calçadas, guias e postes",Manutenção de calçadas em áreas públicas e praças,2586
CENTRAL TELEFÔNICA,Rua e bairro,"Calçadas, guias e postes","Manutenção de guias, sarjetas e sarjetões",5330
CENTRAL TELEFÔNICA,Rua e bairro,"Calçadas, guias e postes",Obstáculo dificultando acessibilidade,5897
CENTRAL TELEFÔNICA,Rua e bairro,"Calçadas, guias e postes",Pintura de guias e postes,419
CENTRAL TELEFÔNICA,Rua e bairro,"Calçadas, guias e postes",Reclamação de pintura de guias e postes mal feita,91
CENTRAL TELEFÔNICA,Rua e bairro,"Calçadas, guias e postes",Reparo e manutenção de relógios de rua,38
CENTRAL TELEFÔNICA,Rua e bairro,"Calçadas, guias e postes",Sugerir construção de calçadas em áreas públicas e praças,15
CENTRAL TELEFÔNICA,Rua e bairro,Capinação e roçada de áreas verdes,Capinação em guias e sarjetas,8638
CENTRAL TELEFÔNICA,Rua e bairro,Capinação e roçada de áreas verdes,Roçada em praças e canteiro central,33828
CENTRAL TELEFÔNICA,Rua e bairro,Cidade Linda,Cadastro de Voluntários,7
CENTRAL TELEFÔNICA,Rua e bairro,Córregos,Denúncia de lançamento de lixo/detritos em córrego,180
CENTRAL TELEFÔNICA,Rua e bairro,Córregos,Limpeza de córrego,3785
CENTRAL TELEFÔNICA,Rua e bairro,Córregos,Sugerir obras de drenagem em córregos,241
CENTRAL TELEFÔNICA,Rua e bairro,Drenagem de água de chuva,"Construção de bueiros, boca de lobo e poços de visita",732
CENTRAL TELEFÔNICA,Rua e bairro,Drenagem de água de chuva,Construção de galerias,1
CENTRAL TELEFÔNICA,Rua e bairro,Drenagem de água de chuva,Denúncia de despejo de água de chuva,193
CENTRAL TELEFÔNICA,Rua e bairro,Drenagem de água de chuva,Drenagem de água da chuva - Bueiros e bocas de lobo,2016
CENTRAL TELEFÔNICA,Rua e bairro,Drenagem de água de chuva,"Limpeza de bueiros, boca de lobo e poços de visita",29077
CENTRAL TELEFÔNICA,Rua e bairro,Drenagem de água de chuva,"Limpeza de valas, valetas e sarjetões",363
CENTRAL TELEFÔNICA,Rua e bairro,Drenagem de água de chuva,Recuperar galerias de águas de chuvas (pluviais),3118
CENTRAL TELEFÔNICA,Rua e bairro,Drenagem de água de chuva,"Reforma de bueiros, boca de lobo e poços de visita",13972
CENTRAL TELEFÔNICA,Rua e bairro,Esgoto e água usada,Denunciar despejo irregular de água usada ou esgoto,3768
CENTRAL TELEFÔNICA,Rua e bairro,Esgoto e água usada,Denúncia de despejo de água usada ou esgoto,1373
CENTRAL TELEFÔNICA,Rua e bairro,Esgoto e água usada,Denúncia de ligação irregular de esgoto,618
CENTRAL TELEFÔNICA,Rua e bairro,Guias rebaixadas,Fiscalização de rebaixamento irregular de guia para acesso de veículos,203
CENTRAL TELEFÔNICA,Rua e bairro,Guias rebaixadas,Rebaixamento de guias para pedestres,552
CENTRAL TELEFÔNICA,Rua e bairro,Iluminação pública,Elogio para Iluminação Pública (ILUME),53
CENTRAL TELEFÔNICA,Rua e bairro,Iluminação pública,Reclamação sobre iluminação pública (ILUME),1147
CENTRAL TELEFÔNICA,Rua e bairro,Iluminação pública,Reparo da fiação elétrica,316
CENTRAL TELEFÔNICA,Rua e bairro,Iluminação pública,Reparo de luminária,353
CENTRAL TELEFÔNICA,Rua e bairro,Iluminação pública,Reparo de lâmpada,8220
CENTRAL TELEFÔNICA,Rua e bairro,Iluminação pública,Reparo de poste de luz metálico,157
CENTRAL TELEFÔNICA,Rua e bairro,Iluminação pública,Reparo de transformador/chave,119
CENTRAL TELEFÔNICA,Rua e bairro,Numeração de imóveis,Acerto de numeração de imovel,58
CENTRAL TELEFÔNICA,Rua e bairro,Poluição Sonora - PSIU,Reclamação de poluição sonora - PSIU,30506
CENTRAL TELEFÔNICA,Rua e bairro,Praças,Manutenção de equipamentos de ginástica na praça,961
CENTRAL TELEFÔNICA,Rua e bairro,Praças,"Manutenção de mobiliário de praça (mesas, bancos, brinquedos etc)",876
CENTRAL TELEFÔNICA,Rua e bairro,Praças,Reforma e revitalização de praças,3571
CENTRAL TELEFÔNICA,Rua e bairro,Praças,Sugerir instalação de equipamentos de ginástica na praça,55
CENTRAL TELEFÔNICA,Rua e bairro,Praças,"Sugerir instalação de mobiliário (mesas, bancos, brinquedos, etc) em áreas públicas",39
CENTRAL TELEFÔNICA,Rua e bairro,Proibição de Lavagem de Calçadas,Denúncia de lava-jato que não utiliza água de reúso,6
CENTRAL TELEFÔNICA,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Nivelamento de vias de terra,449
CENTRAL TELEFÔNICA,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Pavimentação de ruas não asfaltadas,413
CENTRAL TELEFÔNICA,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Recapeamento,1979
CENTRAL TELEFÔNICA,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Reclamação de afundamento da pavimentação em vias públicas,3441
CENTRAL TELEFÔNICA,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Reclamação de má execução do serviço de recapeamento e pavimentação,958
CENTRAL TELEFÔNICA,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Reclamação de má execução do serviço de tapa-buraco,1051
CENTRAL TELEFÔNICA,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Recolocação e ajuste de paralelepípedo,247
CENTRAL TELEFÔNICA,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Tapa-buraco,95360
CENTRAL TELEFÔNICA,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Tapa-buraco em faixa exclusiva ou corredor de ônibus,2326
CENTRAL TELEFÔNICA,Rua e bairro,"Reparos em asfalto, pontes e viadutos",Vistoria e reparo de pontes e viadutos,64
CENTRAL TELEFÔNICA,Rua e bairro,"Ruas, vilas, vielas e escadarias",Denunciar fechamento de ruas e vilas,76
CENTRAL TELEFÔNICA,Rua e bairro,"Ruas, vilas, vielas e escadarias",Denúncia de fechamento de ruas e vilas,261
CENTRAL TELEFÔNICA,Rua e bairro,"Ruas, vilas, vielas e escadarias",Manutenção de vielas e escadarias,159
CENTRAL TELEFÔNICA,Rua e bairro,"Ruas, vilas, vielas e escadarias",Manutenção de vielas/escadarias,1028
CENTRAL TELEFÔNICA,Rua e bairro,Terrenos e imóveis,Construção de muro de arrimo/contenção,83
CENTRAL TELEFÔNICA,Rua e bairro,Terrenos e imóveis,Denunciar falta de limpeza de terrenos e imóveis particulares,1719
CENTRAL TELEFÔNICA,Rua e bairro,Terrenos e imóveis,Denunciar terreno com muro danificado/inexistente,53
CENTRAL TELEFÔNICA,Rua e bairro,Terrenos e imóveis,Denúncia de falta de limpeza de terrenos e imóveis particulares,12072
CENTRAL TELEFÔNICA,Rua e bairro,Terrenos e imóveis,Denúncia de loteamento irregular ou clandestino,2481
CENTRAL TELEFÔNICA,Rua e bairro,Terrenos e imóveis,Denúncia de terreno com muro danificado/inexistente,405
CENTRAL TELEFÔNICA,Rua e bairro,Terrenos e imóveis,Recurso de multa muro/passeio/limpeza,5
CENTRAL TELEFÔNICA,Rua e bairro,Áreas municipais,Invasão de áreas municipais,5111
CENTRAL TELEFÔNICA,Rua e bairro,Árvore,Avaliação e serviços em árvore em área particular,146
CENTRAL TELEFÔNICA,Rua e bairro,Árvore,Avaliação e serviços em árvore em área pública,75745
CENTRAL TELEFÔNICA,Rua e bairro,Árvore,Denunciar poda ou remoção não autorizada de árvore,639
CENTRAL TELEFÔNICA,Rua e bairro,Árvore,Denúncia de falta de plantio de uma nova árvore após remoção,55
CENTRAL TELEFÔNICA,Rua e bairro,Árvore,Denúncia de poda/remoção não autorizada,4097
CENTRAL TELEFÔNICA,Rua e bairro,Árvore,Execução de serviços em árvore localizada em área pública,11903
CENTRAL TELEFÔNICA,Rua e bairro,Árvore,Plantio de árvore em vias e áreas públicas,2086
CENTRAL TELEFÔNICA,Rua e bairro,Árvore,Árvore ou galho caído,286
CENTRAL TELEFÔNICA,SAC/GRC,Animais/Aranha,Reclamação de Aranhas,1
CENTRAL TELEFÔNICA,SAC/GRC,Animais/Carrapatos,Reclamação de carrapatos,4
CENTRAL TELEFÔNICA,SAC/GRC,Animais/Pulgas,Reclamação de pulgas,3
CENTRAL TELEFÔNICA,SAC/GRC,Animais/barata,Reclamação de baratas,4
CENTRAL TELEFÔNICA,SAC/GRC,Atendimento - SF,Elogio,395
CENTRAL TELEFÔNICA,SAC/GRC,Atendimento - SF,Sugestão,173
CENTRAL TELEFÔNICA,SAC/GRC,CET / Circulação de Pedestre,Dificuldade de circulação na calçada,6
CENTRAL TELEFÔNICA,SAC/GRC,CET / Escola,Falta de sinalização de existência de escola e de escolares,2
CENTRAL TELEFÔNICA,SAC/GRC,CET / Veículo com placa abandonado,Veículo com placa abandonado na via,2
CENTRAL TELEFÔNICA,SAC/GRC,CET / Veículo com placa abandonado,Veículo com placa abandonado sobre a calçada,9
CENTRAL TELEFÔNICA,SAC/GRC,Condições Sanitárias Inadequadas,Caixa de Água,2
CENTRAL TELEFÔNICA,SAC/GRC,Condições Sanitárias Inadequadas,Placas,6
CENTRAL TELEFÔNICA,SAC/GRC,Construção de passarelas,Construção de pinguela / ponte,1
CENTRAL TELEFÔNICA,SAC/GRC,Construção de passarelas,Construção/reforma de escadarias/escadão,1
CENTRAL TELEFÔNICA,SAC/GRC,Creches,Vaga em creche,2
CENTRAL TELEFÔNICA,SAC/GRC,Guias/rebaixamento para acessibilidade,Rebaixamento de guias - informar o local,6
CENTRAL TELEFÔNICA,SAC/GRC,Guias/rebaixamento para acessibilidade,Rebaixamento de guias - informar o percurso,1
CENTRAL TELEFÔNICA,SAC/GRC,Guias/sarjetas,Construção/reforma/reconstrução de guias/sarjetas,4
CENTRAL TELEFÔNICA,SAC/GRC,Guias/sarjetas,Construção/reforma/reconstrução de sarjetões,2
CENTRAL TELEFÔNICA,SAC/GRC,"Jardinagem (poda, corte mato)",Corte irregular de árvore,2
CENTRAL TELEFÔNICA,SAC/GRC,Lixo / Limpeza,Colocação de placa Proibido jogar lixo,13
CENTRAL TELEFÔNICA,SAC/GRC,Lixo / Limpeza,Informações sobre frequência de Varrição,1
CENTRAL TELEFÔNICA,SAC/GRC,Lixo / Limpeza,Instalação de caçambas,4
CENTRAL TELEFÔNICA,SAC/GRC,Lixo / Limpeza,Plano de Varrição,4
CENTRAL TELEFÔNICA,SAC/GRC,Meio Ambiente,Corte e Poda de Vegetação - Informações,2
CENTRAL TELEFÔNICA,SAC/GRC,PPI,Criação de Senha Web,1
CENTRAL TELEFÔNICA,SAC/GRC,Permissionárias,Obras de Manutenção,1
CENTRAL TELEFÔNICA,SAC/GRC,Remoções diversas,Remoção de lixeira/caçamba,15
CENTRAL TELEFÔNICA,SAC/GRC,Saúde,Qualidade de atendimento,1
CENTRAL TELEFÔNICA,SAC/GRC,Sugestão,Sugestão para Companhia de Engenharia de Tráfego (CET),2
CENTRAL TELEFÔNICA,SAC/GRC,Transporte público / Conduta de Trabalho,Cobrança indevida de tarifa ou corrida,41
CENTRAL TELEFÔNICA,SAC/GRC,Transporte público / Manutenção e Conservação,Letreiro em desacordo/ placas incorretas/ ausentes,3
CENTRAL TELEFÔNICA,SAC/GRC,"Transporte público / Terminal, Corredor e Estação",Informação sobre projetos e serviços de SPTrans,1
CENTRAL TELEFÔNICA,SAC/GRC,Transporte público/ Bilhete Único,Cancelamento de Cartão/Bilhete,1
CENTRAL TELEFÔNICA,SAC/GRC,Transporte público/ Bilhete Único,Ônibus sem Catraca Eletrônica / Validador,1
CENTRAL TELEFÔNICA,SAC/GRC,Transporte público/Outros,"Conduta inadequada do oper.de veíc. difer.(táxi, escolar, fretamento)",1
CENTRAL TELEFÔNICA,SAC/GRC,Transporte público/Outros,Não concordância com normas/regulamentos da SPTrans,2
CENTRAL TELEFÔNICA,SAC/GRC,Transporte público/Outros,Problemas com site SPTRANS,1
CENTRAL TELEFÔNICA,SAC/GRC,Vistoria,"Pichação - Riscar, pichar, colar cartazes em equipamento público",1
CENTRAL TELEFÔNICA,SAC/GRC,Vistoria,Veículos - Lavagem em via pública,1
CENTRAL TELEFÔNICA,SAC/GRC,Vistoria,Veículos - Sobre a calçada ou canteiro,1
CENTRAL TELEFÔNICA,SAC/GRC,Vistoria/Infraestrutura,"Dano a Pavimento, túneis, pontes e viadutos",2
CENTRAL TELEFÔNICA,SAC/GRC,Vistoria/Limpeza,Obstruir bueiros e passagens de água pluvial,8
CENTRAL TELEFÔNICA,SAC/GRC,Árvore(Praça Pública),Galhos Caídos,4
CENTRAL TELEFÔNICA,SAC/GRC,Árvore(Praça Pública),Árvore Caída,2
CENTRAL TELEFÔNICA,Saúde,Dengue/chikungunya/zika (mosquito aedes aegypti),Denunciar local com acúmulo de água limpa e parada,1325
CENTRAL TELEFÔNICA,Saúde,Dengue/chikungunya/zika (mosquito aedes aegypti),Denúncias de locais com acúmulo de água limpa e parada,12466
CENTRAL TELEFÔNICA,Saúde,Vacinação,Vacinação contra sarampo - Grandes Grupos Residenciais,112
CENTRAL TELEFÔNICA,Segurança urbana,Guarda Civil Metropolitana,Denúncias contra atuação de servidor da guarda civil metropolitana,2
CENTRAL TELEFÔNICA,Segurança urbana,Guarda Civil Metropolitana,Guarda Civil Metropolitana - Crítica e reclamação,9
CENTRAL TELEFÔNICA,Segurança urbana,Guarda Civil Metropolitana,Guarda Civil Metropolitana - Elogio,21
CENTRAL TELEFÔNICA,Segurança urbana,Guarda Civil Metropolitana,Guarda Civil Metropolitana - Sugestão,17
CENTRAL TELEFÔNICA,Segurança urbana,Guarda Civil Metropolitana,Solicitação de policiamento,96
CENTRAL TELEFÔNICA,Trabalho,Centro de Formação Cultural da Cidade Tiradentes,Centro de Formação Cultural da Cidade Tiradentes - Reclamação,6
CENTRAL TELEFÔNICA,Trabalho,Empreenda Fácil,Empreenda Fácil - Suporte Técnico,4288
CENTRAL TELEFÔNICA,Trabalho,Fab Lab,Fab Lab - Reclamação,1
CENTRAL TELEFÔNICA,Trabalho,Feira Livre,Reclamações sobre serviços prestados aos feirantes,17
CENTRAL TELEFÔNICA,Trabalho,Mercados e sacolões,Reclamação de mercados e sacolões,44
CENTRAL TELEFÔNICA,Trabalho,Microempreendedor Individual - MEI,Microempreendedor Individual (MEI) - Reclamação,31
CENTRAL TELEFÔNICA,Trabalho,Programa Operação Trabalho - Praças Mais Cuidadas,Programa Operação Trabalho - Praças Mais Cuidadas - Reclamação,7
CENTRAL TELEFÔNICA,Trabalho,Programa Operação Trabalho - Zeladores Comunitários,Reclamações,3
CENTRAL TELEFÔNICA,Trabalho,Telecentros,Telecentro - Reclamação,101
CENTRAL TELEFÔNICA,Trânsito e Transporte,ATENDE - Transporte Pessoas com Deficiência,ATENDE - Comunicação sobre colisão de veículo do ATENDE,2
CENTRAL TELEFÔNICA,Trânsito e Transporte,ATENDE - Transporte Pessoas com Deficiência,ATENDE - Elogio,14
CENTRAL TELEFÔNICA,Trânsito e Transporte,ATENDE - Transporte Pessoas com Deficiência,ATENDE - Reclamação de atendente ou funcionário,22
CENTRAL TELEFÔNICA,Trânsito e Transporte,ATENDE - Transporte Pessoas com Deficiência,ATENDE - Reclamação de falta de manutenção de veículos,9
CENTRAL TELEFÔNICA,Trânsito e Transporte,ATENDE - Transporte Pessoas com Deficiência,ATENDE - Reclamação sobre demora no encaixe,2
CENTRAL TELEFÔNICA,Trânsito e Transporte,ATENDE - Transporte Pessoas com Deficiência,ATENDE - Reclamação sobre outros usuários e/ou acompanhantes,6
CENTRAL TELEFÔNICA,Trânsito e Transporte,ATENDE - Transporte Pessoas com Deficiência,ATENDE - Reclamação sobre problemas com horários de programação,72
CENTRAL TELEFÔNICA,Trânsito e Transporte,ATENDE - Transporte Pessoas com Deficiência,Reclamação de conduta de motorista do ATENDE,353
CENTRAL TELEFÔNICA,Trânsito e Transporte,ATENDE - Transporte Pessoas com Deficiência,Reclamação de descumprimento de horário do ATENDE,470
CENTRAL TELEFÔNICA,Trânsito e Transporte,Bicicleta,"Avaliação da infraestrutura de ciclovias, ciclofaixas e ciclorrotas existentes",54
CENTRAL TELEFÔNICA,Trânsito e Transporte,Bicicleta,Avaliação de ciclofaixas de lazer,17
